st1,st2,st3,lon,lat,area
031126,021059,02P211,132.245240246724,32.355990630677994,
950448,051141,021058,132.917501157243,33.015435926886596,103857155.4929897
041134,021049,950447,132.806393875749,33.285914785295695,145021599.79746592
021049,041134,950436,132.773304068394,33.377612123978096,153203215.79366946
021049,021050,950447,132.710067782655,33.1876101927381,128966807.512663
950443,031119,970830,133.34508506790897,33.569447025569396,150826030.8971124
021058,051142,950449,132.72373114951503,32.906497943107794,75116678.02668238
950449,051142,021059,132.631730990451,32.8323531743262,81872194.21130764
041133,960681,031118,132.45105979604398,33.136430519883895,137997607.01087984
960681,970829,031118,132.44658463027199,33.2513885279334,187364757.6271675
960714,021076,950469,130.871796668151,32.189709027501294,201038624.1523793
960715,950481,950482,131.12235186345902,31.8459684453306,305386338.7447038
960714,950481,021076,130.96376945995198,32.098509937989,325182391.00643355
021084,021088,02P122,131.561076706587,32.173724599104,
021084,950480,021088,131.509830338403,32.0876701947384,
940095,960715,021088,131.40221053812598,31.880087211112798,202526368.59795347
950483,960716,02P211,131.348212895097,31.5477174330813,92112255.1303905
950484,960716,950483,131.28424801889102,31.511856928157098,152624059.611258
960716,950492,02P211,131.21334365337,31.165862486394897,
950492,960716,960724,131.08645390361397,30.8913421761714,
950491,950492,960724,130.89220303064403,30.7937184661854,
021067,960690,950460,129.734904595395,33.1308887044542,181160952.42768377
021067,950460,970832,129.745133052447,32.988733362743396,201006014.54717928
021067,02P210,960772,129.893289561981,32.914737999686395,220243365.17018577
02P210,021067,970832,129.803640857748,32.8794163338729,253746914.9610762
940091,021065,950458,129.875108530266,33.5705639591982,330765654.3153257
960690,940091,950458,129.74537271847802,33.491599165134,
950450,021062,021065,130.19597988658802,33.5707254357156,122080447.64471295
021066,950450,021065,130.12942427281502,33.4403828382789,189563529.72706938
950450,021066,950454,130.192567154562,33.364328325490796,229882465.4587877
950467,081168,950487,129.840253419459,32.2223282865825,
950467,02P210,081168,129.86383679755198,32.5444409290968,286869768.53226334
940093,960773,950468,130.51457367068997,32.472498548721,302549902.36318004
960696,960773,950464,130.430438515047,32.742639328941294,228697239.74120897
960773,940093,950464,130.528202994288,32.6839237277553,415646043.13487995
960777,940096,950487,130.02744348858002,31.729432425431398,
940096,950467,950487,129.9779599041,32.0328520637664,
950467,940096,960717,130.106017810362,32.1756346670781,177510979.4887316
940097,021091,021092,130.43599106307002,31.4406075054786,105273144.91967359
021090,950484,950482,131.065963856157,31.5882718492341,214420993.1877801
960716,940099,960724,131.127554553138,31.13387350128,
940099,960716,950484,131.190479426688,31.3725333065793,146501071.13925225
021090,940099,950484,131.08796816217298,31.427694207270896,308492074.66368675
940099,021090,942004,130.97504162595598,31.413006662505595,258757498.6050221
960726,960728,960731,130.48253046199798,29.665752364409702,
960731,960728,960729,130.083407631606,29.404662739983298,
960728,960725,960729,130.13983233523797,30.1013459020329,
960728,960727,960725,130.379353484061,30.361462207134302,146088817.50121915
960727,960723,960725,130.286174922849,30.5442112677339,416093382.10173374
960777,960723,940098,130.22372103552897,31.1519296504845,
960723,960777,960725,130.18997920338296,30.884222358224402,
950491,960723,960727,130.46109490243498,30.759128310213598,
950461,970831,950454,130.32198241840797,33.077655193337705,408240173.17787534
960701,950465,081169,130.902963284511,32.7927219401793,233688118.22143233
960700,960710,960688,130.775426396142,33.1730447317632,317346203.70200384
021076,021073,950469,130.859036214324,32.305818138429004,144147740.5210208
021073,021075,950469,130.749079664412,32.3228562821109,133617800.06524035
021073,960702,021075,130.746507205017,32.4355291670289,169986117.91602275
021073,021076,081169,130.920537266937,32.4512996614884,318035356.51036644
960702,021073,081169,130.856713299972,32.5460671307937,197320066.48484144
950465,021071,081169,130.820354732859,32.7388898959221,167924296.00368646
021071,960702,081169,130.830390055893,32.6504410743555,156384048.68177515
960702,021071,940093,130.71655233080398,32.607527974761304,110393298.81114289
940093,021071,950464,130.634167093485,32.7264394290933,289512169.25877136
021071,950465,950464,130.673895983532,32.8249927121127,157392146.71574616
960718,970837,950485,130.532635677642,31.9269402930027,195031408.59213778
950489,021090,950482,130.938868583622,31.637600052920394,156448308.06113622
021090,950489,942004,130.89122767818898,31.532608684440596,152240020.50610116
950470,960705,021077,131.467504818045,33.5708583120933,138005684.22927722
950470,950412,950413,131.447197928937,33.8986587121083,497897028.7333571
960705,950470,950413,131.389142788365,33.7253037180081,518868036.49762285
950471,021064,940089,131.030957200506,33.460670448315,218674434.4433923
021064,950471,960686,131.047191826881,33.582764704335,126076267.77676077
021064,950452,940089,130.917575126514,33.450413875741496,186694313.32729903
950471,960707,021078,131.18079720834,33.3800810523939,170894376.40713403
960707,950471,940089,131.072855916882,33.3625264180329,193910453.83465728
960670,960669,950408,131.048553840666,34.268728197791994,166375091.2791479
960670,021039,960669,131.105179800837,34.17737582160989,129192125.77337806
960670,940079,021039,131.01767782857598,34.062210329644195,168497706.5107411
021060,940079,950408,130.846647030033,34.070220575872796,282210318.11442155
940079,960670,950408,130.961051868405,34.153562705826296,204087237.87367278
960687,021064,960686,130.932189098304,33.6308363710209,125336120.05414298
021064,960687,950452,130.869602350938,33.553529854779,152738070.28726745
950476,02P122,021080,131.80864863691798,32.686396030167,
950466,960701,081169,131.01445469758798,32.7589089534828,110972784.930312
93047,02P206,950227,139.87397500362,34.9550602490562,10155202.413263705
93039,93047,950227,139.88019131526,35.030025337131,111462188.612386
93047,93039,02P206,139.83020610761398,35.0020281577956,41318622.76383031
93044,020959,950227,139.99354376221498,35.0826432598125,77974808.12132174
020959,93039,950227,139.91498517219298,35.093258500182294,89035404.04348867
93020,93025,93027,140.259295397727,35.593676620032305,123874080.54559252
93024,93020,93027,140.346533226405,35.626409560410906,124168940.22958449
93059,960599,93055,139.485660648939,34.297109741687095,
960601,960600,141202,139.39146335961001,34.049476390832105,
95113,960601,141202,139.497598928325,33.7308979565283,
02P206,960601,950227,139.790240651226,34.5984426453831,
960599,960601,02P206,139.652545628772,34.295463703974,
93098,04S048,071160,137.758723326609,34.6914078032709,34746554.061263755
03S045,93089,970819,137.88672544845,34.870846739916,34811368.74492967
93096,93089,03S045,137.874882029577,34.8219657934995,52680291.787947066
93052,93096,93095,137.941619685144,34.733780634564,49904528.835885644
960624,93052,93095,137.986697053623,34.704122430347695,65697793.8717096
93052,960624,93093,138.025394596815,34.7190647509662,11453593.4027919
93052,93089,93096,137.939856258171,34.7915872246602,44480689.749641255
93097,93096,03S045,137.828101824732,34.8049605115311,56970882.58549561
93096,93097,93098,137.82838087682399,34.7365634845845,67383726.1910734
93097,04S048,93098,137.78152607943898,34.731578422807196,21385215.288694978
93090,020847,93084,137.780201705223,35.0568569893641,171492991.6811256
02P114,950296,990838,138.667022720919,34.824400256362196,148104766.80054253
93063,93029,960758,139.306274472684,35.6040486020637,93918932.95923764
93046,92106,970813,139.00402168431899,35.0417777987673,41349233.20526953
960607,93064,93070,138.92466544740302,35.5403813094297,122666247.14546935
940052,020967,950245,137.623710709221,36.942463737164694,160349187.13107827
93019,93028,950228,139.514970277683,35.6282625927558,139940955.88566473
93028,93019,960758,139.428061169463,35.6125079050488,102773705.3379553
93029,93028,960758,139.372837425723,35.5366056646986,88563872.29849094
081171,93019,950228,139.573865044284,35.7071280177579,70691656.61569631
93011,081171,93013,139.572944149716,35.870080647865194,168092174.3536202
93019,081171,93011,139.51841636304,35.7943883881815,174427655.30136177
93026,081171,950228,139.635555417963,35.658143535029396,27252100.47339255
93016,081171,93026,139.696270649166,35.6969785441401,167500189.90861815
950224,93016,93012,139.853195035158,35.8685708245293,117755377.97001089
081171,950224,93013,139.683500366322,35.8602366067011,131058723.246526
950224,081171,93016,139.73714534462098,35.8078230275832,99591926.68052575
93025,950225,93030,140.081325793134,35.5461555739455,144038894.25725874
93033,93024,93027,140.353939479039,35.527644171937496,82050620.32191667
93024,93033,950226,140.376160150083,35.4320296546788,152250163.2054701
93033,960756,950226,140.30978530156497,35.3140518536388,111031281.17184423
93025,93033,93027,140.266701650361,35.494911231558895,70832702.22060697
960756,93033,93025,140.243677949628,35.4143420859459,155481271.59722593
970810,970806,950237,138.84653559783598,37.6743146307561,112989284.70488583
950233,960566,950237,138.63918886791598,37.751768375940294,
970806,950233,950237,138.697017657792,37.8321463050102,
960565,950233,950232,138.43771671714597,38.1316227257064,119088982.05384034
950233,02P109,960566,138.47278791634199,37.8008415104694,
02P109,960565,950235,138.294248455407,37.8809926532202,8853970.28638137
02P109,950233,960565,138.360446631594,37.96344355797179,86405233.90527585
020964,950241,960569,138.330680458509,37.1279158800957,162167874.834829
950241,950243,960569,138.211635624183,37.145816060232,169161245.99382475
950243,950241,950235,138.22179599471102,37.398863990241594,
950241,02P109,950235,138.28214536583698,37.6168309713636,
950266,020967,00R015,137.70106017350102,36.706307893110896,353403735.3492667
950203,05S054,11S070,141.14188612649397,37.80844567797659,
05S054,950203,101181,141.146879250465,37.6843806123906,
960550,05S054,93022,141.257792114736,37.4277003066549,
05S054,101181,93022,141.09041577404398,37.081996147861496,
950164,940028,111184,141.88948410255298,39.715149527522705,141498901.13123554
020893,950150,02P204,140.699287104156,41.6452588682856,336541278.90067565
950149,020893,970794,140.39334575801698,41.74422358682399,311472548.4646428
960529,020893,02P204,140.64426906317698,41.819038301937596,173772377.97438574
020893,950146,970794,140.477659099173,41.910734015782495,326946048.4506009
950146,020893,960529,140.59238142912602,41.9246772899823,280366864.1230546
020893,960534,950150,140.62137305634,41.4464185863024,
960534,020893,950149,140.43318658353598,41.4943232263593,
950232,02P104,960527,139.20698543924698,40.1033082434358,
02P104,950154,960527,139.67861367837298,40.8559972660059,
07S065,960550,02P213,141.82933609128898,34.847504851005,
07S065,02P213,021098,145.988219574681,30.177614459747698,
960519,07S065,021098,147.096737995086,35.544152059983595,
07S065,960519,950167,143.089353143649,40.59966190643879,
950343,950345,950349,135.096792179679,35.043449244939296,169535022.50909105
950329,950343,950331,135.224090961861,35.1836172410712,180195982.02965468
950348,950343,950349,135.214582916094,35.005454681442295,120717003.57914743
950343,950348,950331,135.27807257316,35.0784454799658,162875938.16672724
021002,950329,950331,135.277019638464,35.259667897244995,156691391.14489648
950336,960761,950335,135.594029347656,34.688796464430894,99221075.01241827
960761,950336,950337,135.525999221349,34.6052952483876,87603627.39034064
061149,041139,950314,136.67109185063399,34.2749458799616,41068944.41329198
041139,061149,960636,136.607026814445,34.3342741205442,108947217.91858386
950367,970824,021009,136.007522847504,34.166931149848196,146564607.47350407
970824,021008,021009,136.077319833774,34.3188183142794,195857226.06308812
970824,940066,960637,136.199141707035,34.1461740857622,165532763.58724108
021008,970824,960637,136.190737614195,34.290564401286595,384637357.6581323
950316,071156,021000,135.97425186826797,33.80951909429489,42923262.66351672
071156,950367,021000,135.958532597019,33.90847299658169,89748000.6511178
950261,950319,950318,135.944577722646,35.4471050793189,132769919.94599748
940056,950261,950318,136.008771312645,35.530865359786496,118008935.22574352
960580,950261,940056,136.00954363540498,35.6543711423064,250583416.52881694
950261,960580,950259,135.970866250197,35.7685077111747,180962172.21385208
940067,950336,950335,135.55475086256402,34.7611045259016,144608940.998877
950319,081170,950322,135.839357849019,35.2281248401995,118808429.3152592
960760,960644,950335,135.735658746633,34.8673499123004,46639787.37944851
950320,950321,960638,136.174112613528,35.3327238165891,138833486.61363605
950324,960760,950334,135.83980408439098,34.8527157325314,101345692.6713592
950326,950324,950334,135.928122121704,34.848481451001895,160239782.70579216
950324,960644,960760,135.80922199290598,34.9212659451579,46718832.90701081
950322,950324,960639,135.925798734066,35.0506165438044,161009237.81888658
950324,950326,960639,135.98713252007403,34.9613877295782,158196127.04100636
950338,950365,960761,135.645487997943,34.5430064002287,77531449.25106527
